Order ID,Customer ID,Product ID,Date,Original Price,Discount%
OD3318,C003,P2937,27-01-2021,704,0.42
OD3319,C004,P2938,17-09-2022,1873,0.42
OD3320,C005,P2939,22-05-2022,1657,0.39
OD3321,C006,P2940,08-10-2022,1916,0.39
OD3322,C007,P2941,11-02-2021,612,0.39
OD3323,C008,P2942,26-09-2021,1770,0.39
OD3324,C009,P2943,10-03-2023,1894,0.3
OD3325,C010,P2944,12-04-2021,1954,0.3
OD3326,C011,P2945,05-02-2023,1472,0.3
OD3327,C012,P2946,04-06-2022,927,0.25
OD3328,C013,P2947,19-01-2021,755,0.25
OD3329,C014,P2948,22-08-2022,802,0.3
OD3330,C015,P2949,14-04-2021,1926,0.3
OD3331,C016,P2950,27-04-2021,610,0.3
OD3332,C017,P2951,15-03-2021,1446,0.4
OD3333,C018,P2952,09-11-2021,1142,0.4
OD3334,C019,P2953,21-11-2022,1940,0.4
OD3335,C020,P2954,27-04-2021,1723,0.4
OD3336,C021,P2955,24-02-2022,1932,0.4
OD3337,C022,P2956,18-07-2022,650,0.4
OD3338,C023,P2957,19-02-2023,694,0.45
OD3339,C024,P2958,01-01-2022,911,0.45
OD3340,C025,P2959,06-08-2021,1065,0.45
OD3341,C026,P2959,07-12-2021,1739,0.47
OD3342,C027,P2959,11-03-2022,735,0.47
OD3343,C028,P2959,28-12-2021,1853,0.46
OD3344,C029,P2959,22-07-2021,1970,0.46
OD3345,C030,P2959,12-07-2021,1101,0.46
OD3346,C031,P2960,07-12-2022,1749,0.3
OD3347,C032,P2961,31-03-2021,1938,0.3
OD3348,C033,P2962,17-05-2021,618,0.3
OD3349,C034,P2963,18-10-2021,1803,0.3
OD3350,C035,P2964,27-06-2021,1163,0.3
OD3351,C036,P2965,12-05-2021,1196,0.35
OD3352,C037,P2966,27-01-2023,1496,0.35
OD3353,C038,P2967,02-01-2021,1790,0.35
OD3354,C039,P2968,28-06-2022,1714,0.35
OD3355,C040,P2969,10-03-2023,967,0.35
OD3356,C041,P2970,12-07-2021,1014,0.35
OD3357,C042,P2971,17-02-2021,1375,0.4
OD3358,C043,P2972,26-12-2021,1048,0.4
OD3359,C044,P2973,12-04-2022,1480,0.15
OD3360,C045,P2974,23-01-2021,1127,0.15
OD3361,C046,P2975,20-05-2021,1341,0.15
OD3362,C047,P2976,14-06-2021,1484,0.35
OD3363,C048,P2977,03-02-2023,1708,0.35
OD3364,C049,P2978,08-07-2021,1511,0.35
OD3365,C050,P2979,16-04-2022,920,0.35
OD3366,C051,P2980,16-07-2022,1036,0.55
OD3367,C052,P2981,22-11-2022,1064,0.55
OD3368,C053,P2982,02-08-2021,1742,0.55
OD3369,C054,P2983,28-11-2021,1357,0.55
OD3370,C055,P2984,06-04-2021,1152,0.5
OD3371,C056,P2985,08-04-2022,1507,0.5
OD3372,C057,P2986,03-07-2021,1887,0.5
OD3373,C058,P2987,24-02-2021,1078,0.5
OD3374,C059,P2988,25-03-2022,1454,0.5
OD3375,C060,P2989,16-04-2021,1007,0.3
OD3376,C061,P2990,05-04-2022,690,0.32
OD3377,C062,P2991,24-09-2021,785,0.25
OD3378,C063,P2992,14-10-2022,1167,0.45
OD3379,C064,P2992,15-01-2022,1836,0.15
OD3380,C065,P2992,24-02-2023,601,0.33
OD3381,C066,P2992,23-01-2021,856,0.42
OD3382,C067,P2992,26-12-2021,1358,0.42
OD3383,C068,P2993,14-06-2021,1818,0.39
OD3384,C069,P2994,10-03-2023,1167,0.39
OD3385,C070,P2995,03-06-2022,928,0.39
OD3386,C071,P2996,11-05-2021,1864,0.39
OD3387,C072,P2997,04-01-2021,1851,0.3
OD3388,C073,P2998,05-09-2022,1465,0.3
OD3389,C074,P2999,18-06-2022,1727,0.3
OD3390,C075,P3000,09-04-2021,1086,0.25
OD3391,C076,P3001,14-06-2021,1168,0.25
OD3392,C077,P3002,03-11-2022,1635,0.3
OD3393,C078,P3003,08-04-2021,1052,0.3
OD3394,C079,P3004,23-10-2022,1812,0.3
OD3395,C080,P3005,26-11-2022,1700,0.4
OD3396,C081,P3005,23-07-2021,1211,0.4
OD3397,C082,P3005,29-11-2021,1136,0.4
OD3398,C083,P3005,21-09-2022,877,0.4
OD3399,C084,P3005,06-03-2022,1784,0.4
OD3400,C085,P3006,26-12-2022,1472,0.4
OD3401,C086,P3007,30-03-2022,602,0.45
OD3402,C087,P3008,11-10-2021,744,0.45
OD3403,C088,P3009,16-08-2021,1459,0.45
OD3404,C089,P3010,07-12-2022,1179,0.47
OD3405,C090,P3011,31-03-2021,1776,0.47
OD3406,C091,P3012,14-01-2022,1192,0.46
OD3407,C092,P3013,24-06-2021,773,0.46
OD3408,C093,P3014,04-09-2022,1067,0.46
OD3409,C094,P3015,03-02-2021,1275,0.3
OD3410,C095,P3016,19-01-2022,923,0.3
OD3411,C096,P3017,15-01-2023,1887,0.3
OD3412,C097,P3018,20-05-2022,1392,0.3
OD3413,C098,P3019,04-04-2021,1048,0.3
OD3414,C099,P3020,12-09-2021,1976,0.35
OD3415,C100,P3021,14-08-2022,1213,0.35
OD3416,C001,P3022,19-09-2021,1554,0.35
OD3417,C002,P3023,07-02-2021,1066,0.35
OD3418,C003,P3024,11-03-2021,1778,0.35
OD3419,C004,P3025,10-04-2021,602,0.35
OD3420,C005,P3026,09-04-2021,1431,0.4
OD3421,C006,P3027,14-12-2021,1731,0.4
OD3422,C007,P3028,06-08-2022,764,0.15
OD3423,C008,P3029,16-10-2022,1586,0.15
OD3424,C009,P3030,18-04-2021,1107,0.15
OD3425,C010,P3031,26-10-2021,851,0.35
OD3426,C011,P3032,24-12-2021,1050,0.35
OD3427,C012,P3033,19-01-2023,1661,0.35
OD3428,C013,P3034,08-02-2021,914,0.35
OD3429,C014,P3035,21-06-2022,1973,0.55
OD3430,C015,P3036,06-09-2021,1106,0.55
OD3431,C016,P3037,15-02-2021,1827,0.55
OD3432,C017,P3038,12-08-2021,1049,0.55
OD3433,C018,P3039,12-01-2023,1673,0.5
OD3434,C019,P3040,13-02-2023,825,0.5
OD3435,C020,P3041,30-08-2021,1142,0.5
OD3436,C021,P3041,11-10-2022,1718,0.5
OD3437,C022,P3041,06-08-2022,1459,0.5
OD3438,C023,P3041,26-01-2023,1786,0.3
OD3439,C024,P3041,08-10-2022,1729,0.32
OD3440,C025,P3041,28-05-2022,1983,0.25
OD3441,C026,P3041,16-09-2022,993,0.45
OD3442,C027,P3042,22-09-2021,1693,0.15
OD3443,C028,P3043,09-10-2022,1412,0.33
OD3444,C029,P3044,18-02-2021,1365,0.42
OD3445,C030,P3045,22-07-2022,1617,0.42
OD3446,C031,P3046,02-05-2021,1821,0.39
OD3447,C032,P3047,16-11-2021,2245,0.39
OD3448,C033,P3048,05-03-2022,2354,0.39
OD3449,C034,P3049,23-10-2021,2214,0.39
OD3450,C035,P3050,14-06-2021,2365,0.3
OD3451,C036,P3051,19-01-2021,2541,0.3
OD3452,C037,P3052,29-01-2021,1235,0.3
OD3453,C038,P3053,25-01-2021,22365,0.25
OD3454,C039,P3054,21-12-2022,2245,0.25
OD3455,C040,P3054,02-03-2021,2245,0.3
OD3456,C041,P3054,20-11-2022,2542,0.3
OD3457,C042,P3054,14-03-2022,2263,0.3
OD3458,C043,P3054,05-08-2021,6523,0.4
OD3459,C044,P3054,07-04-2022,2345,0.4
OD3460,C045,P3054,25-01-2022,2354,0.4
OD3461,C046,P3054,08-01-2023,2245,0.4
OD3462,C047,P3054,06-06-2022,2254,0.4
OD3463,C048,P3054,24-07-2022,3256,0.4
OD3464,C049,P3055,19-07-2022,4235,0.45
OD3465,C050,P3056,10-01-2023,4454,0.45
OD3466,C051,P3057,07-11-2022,4454,0.45
OD3467,C052,P3058,10-08-2022,1901,0.47
OD3468,C053,P3059,13-05-2022,1335,0.47
OD3469,C054,P3060,29-07-2022,600,0.46
OD3470,C055,P3061,21-08-2022,1435,0.46
OD3471,C056,P3062,15-11-2022,1246,0.46
OD3472,C057,P3063,15-12-2021,1395,0.3
OD3473,C058,P3064,12-07-2022,1031,0.3
OD3474,C059,P3065,15-07-2021,923,0.3
OD3475,C060,P3066,26-01-2021,1082,0.3
OD3476,C061,P3067,23-03-2022,906,0.3
OD3477,C062,P3068,11-01-2022,807,0.35
OD3478,C063,P3068,07-03-2021,1179,0.35
OD3479,C064,P3068,12-07-2022,1852,0.35
OD3480,C065,P3068,03-01-2021,1411,0.35
OD3481,C066,P3068,06-03-2022,668,0.35
OD3482,C067,P3068,18-03-2021,1899,0.35
OD3483,C068,P3068,23-07-2021,845,0.4
OD3484,C069,P3068,14-01-2022,1902,0.4
OD3485,C070,P3068,30-05-2021,866,0.15
OD3486,C071,P3069,21-12-2021,1172,0.15
OD3487,C072,P3070,16-10-2022,720,0.15
OD3488,C073,P3070,27-08-2021,1882,0.35
OD3489,C074,P3070,21-03-2022,1188,0.35
OD3490,C075,P3070,30-12-2022,1455,0.35
OD3491,C076,P3071,23-12-2021,1120,0.35
OD3492,C077,P3071,05-05-2022,1809,0.55
OD3493,C078,P3071,07-10-2022,1600,0.55
OD3494,C079,P3071,07-05-2022,808,0.55
OD3495,C080,P3071,04-12-2022,643,0.55
OD3496,C081,P3071,19-11-2022,664,0.5
OD3497,C082,P3071,27-01-2021,1441,0.5
OD3498,C083,P3071,05-07-2022,721,0.5
OD3499,C084,P3071,03-07-2022,1340,0.5
OD3500,C085,P3071,14-07-2021,943,0.5
